name,Size,Room,Fee,Endprice,KvMPrice,Saledate,City,District,TypeOfProperty
Rekylgatan 14,65,3,3829.0,830000,12769.23076923077,2015-5-4,Västerås kommun,Norra haga,Bostadsrättslägenhet
Syrenvägen 39,90,3,4587.0,1350000,15000.0,2015-5-4,Västerås kommun,Önsta gryta,Bostadsrättslägenhet
Norra skjutbanegatan 31 b,67,9,3337.0,1125000,16791.044776119405,2015-5-4,Västerås kommun,Norra haga,Bostadsrättslägenhet
Ansta 5,156,6,0.0,1800000,11538.461538461539,2015-5-4,Västerås kommun,Ansta,Villa
Blåklockevägen 14,138,6,0.0,2700000,19565.217391304348,2015-5-3,Västerås kommun,Gryta,Villa
Siggesborgsgatan 7 A,75,3,3704.0,1270000,16933.333333333332,2015-5-3,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Gunnilbogatan 26 A,93,7,4430.0,1200000,12903.225806451614,2015-5-3,Västerås kommun,Gunnilbogatan 26 a,Bostadsrättslägenhet
Nicksborgsvägen 44,141,5,0.0,963500,6833.333333333333,2015-5-2,Västerås kommun,Barkarö,Radhus
Bomansgatan 18 C,43,2,4183.0,830000,19302.325581395347,2015-5-2,Västerås kommun,Kristiansborg,Bostadsrättslägenhet
Rudbecksgatan 4 A,59,2,3406.0,1650000,27966.101694915254,2015-5-2,Västerås kommun,Centralt,Bostadsrättslägenhet
Hagagränd 15,45,5,2803.0,725000,16111.111111111111,2015-5-2,Västerås kommun,Haga,Bostadsrättslägenhet
Almö-Lindö 57,62,4,0.0,920000,14838.709677419354,2015-5-2,Västerås kommun,Almö-lindö,Fritidshus
Björskogsgatan 6 B,113,8,6757.0,1700000,15044.247787610619,2015-5-1,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Gåsmyregatan 13,117,6,0.0,4900000,41880.34188034188,2015-5-1,Västerås kommun,Kyrkbacken,Villa
Sveavägen 15a,195,7,0.0,4343000,22271.79487179487,2015-5-1,Västerås kommun,Hammarby stadshage,Villa
Katrinelundsvägen 23,140,6,0.0,4300000,30714.285714285714,2015-5-1,Västerås kommun,Kristiansborg,Radhus
Irisvägen 138,115,5,4803.0,1750000,15217.391304347826,2015-5-1,Västerås kommun,Norra gryta,Radhus
Horn 25,180,4,0.0,3500000,19444.444444444445,2015-5-1,Västerås kommun,Horn,Villa
Fläckebogatan 28,106,5,0.0,2150000,20283.01886792453,2015-5-1,Västerås kommun,Malmaberg,Villa
Gunnilbogatan 14C,78,3,4773.0,1000000,12820.51282051282,2015-maj-31,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Ormbergssvängen 17,140,7,0.0,4675000,33392.857142857145,2015-maj-29,Västerås kommun,Ormberget,Villa
Mälargatan 6 C,111,5,5878.0,3610000,32522.522522522522,2015-maj-29,Västerås kommun,Östra hamnen,Bostadsrättslägenhet
Stentorpsgatan 26B,97,5,5760.0,920000,9484.536082474227,2015-maj-29,Västerås kommun,Stentorpet,Bostadsrättslägenhet
Engelbrektsgatan 16B,39,5,2280.0,1000000,25641.02564102564,2015-maj-29,Västerås kommun,Centrum,Bostadsrättslägenhet
Skogsduvevägen 5,68,3,4866.0,960000,14117.64705882353,2015-maj-29,Västerås kommun,Ringduveskogen,Bostadsrättslägenhet
Malmabergsgatan 81D,75,3,4315.0,925000,12333.333333333334,2015-maj-29,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Västermalmsgatan 15,62,2,3996.0,1275000,20564.516129032258,2015-maj-29,Västerås kommun,Centralt/djäkneberget/oxbacken,Bostadsrättslägenhet
Kulstötargatan 40,135,4,0.0,2200000,16296.296296296296,2015-maj-28,Västerås kommun,Rönnby,Radhus
Rotorvägen 6,129,4,8241.0,1700000,13178.29457364341,2015-maj-28,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Studsargatan 7,166,5,0.0,3575000,21536.14457831325,2015-maj-28,Västerås kommun,Gryta,Villa
Lövhagsgatan 53,84,3,5114.0,550000,6547.619047619048,2015-maj-28,Västerås kommun,Råby,Bostadsrättslägenhet
Haga Parkgata 11 B,64,2,3958.0,915000,14296.875,2015-maj-28,Västerås kommun,Haga,Bostadsrättslägenhet
Ringduvegatan 80,134,6,0.0,1620000,12089.55223880597,2015-maj-27,Västerås kommun,Råby / ringduvan,Radhus
Råsegelgatan 6,127,5,6372.0,3750000,29527.55905511811,2015-maj-27,Västerås kommun,Öster mälarstrand,Bostadsrättslägenhet
Tunbyvägen 38B,41,5,3222.0,805000,19634.146341463416,2015-maj-27,Västerås kommun,Vega,Bostadsrättslägenhet
Lövstagatan 47,100,4,0.0,1950000,19500.0,2015-maj-27,Västerås kommun,Malmaberg,Radhus
Norra skjutbanegatan 12 F,20,9,2096.0,405000,20250.0,2015-maj-27,Västerås kommun,Haga,Bostadsrättslägenhet
Tunbyvägen 42 B,37,1,2935.0,700000,18918.91891891892,2015-maj-27,Västerås kommun,Vega,Bostadsrättslägenhet
Täby 14,152,5,0.0,3110000,20460.526315789473,2015-maj-27,Västerås kommun,Kärrbo,Villa
Pila-Brittas Gata 4,53,2,3066.0,1730000,32641.509433962263,2015-maj-26,Västerås kommun,Stallhagen,Bostadsrättslägenhet
Johanneshöjden 2,73,3,3801.0,1450000,19863.013698630137,2015-maj-26,Västerås kommun,Centralt/karlsdal,Bostadsrättslägenhet
Färnebogatan 18 B,91,5,4164.0,1420000,15604.395604395604,2015-maj-26,Västerås kommun,Skiljebo,Bostadsrättslägenhet
Flisavägen 55,88,5,4517.0,1000000,11363.636363636364,2015-maj-26,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Fullerö Strand 9     - 2,98,4,0.0,2800000,28571.428571428572,2015-maj-26,Västerås kommun,Fullerö strand,Fritidshus
Bronslursgatan 4,117,4,0.0,1670000,14273.504273504273,2015-maj-25,Västerås kommun,Brandthovda,Radhus
Verksgatan 20,78,3,3647.0,2675000,34294.8717948718,2015-maj-25,Västerås kommun,Lillåudden,Bostadsrättslägenhet
Gränsta koloniområde stuga nr 39,40,2,0.0,330000,8250.0,2015-maj-25,Västerås kommun,Gränsta,Other
Smältverksgatan 16,92,5,5246.0,1025000,11141.304347826086,2015-maj-25,Västerås kommun,Bäckby,Bostadsrättslägenhet
Flisavägen 19,88,5,4244.0,980000,11136.363636363636,2015-maj-25,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Grönfinksvägen 5,54,1,3069.0,340000,6296.2962962962965,2015-maj-22,Västerås kommun,Råby,Bostadsrättslägenhet
Knotavägen 14,88,5,6019.0,580000,6590.909090909091,2015-maj-22,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Kaserngatan 231,127,4,0.0,2500000,19685.03937007874,2015-maj-22,Västerås kommun,Viksäng,Villa
Timmermansgatan 6,29,1,2902.0,650000,22413.793103448275,2015-maj-22,Västerås kommun,Centrum,Bostadsrättslägenhet
Sturegatan 9B,62,2,1911.0,1900000,30645.16129032258,2015-maj-22,Västerås kommun,Centrum,Bostadsrättslägenhet
Relävägen 2,103,5,5950.0,1730000,16796.11650485437,2015-maj-22,Västerås kommun,Aseastaden,Bostadsrättslägenhet
Färnebogatan 12 C,60,2,2811.0,765000,12750.0,2015-maj-22,Västerås kommun,Skiljebo,Bostadsrättslägenhet
Vetterslundsgatan 68,47,1,3056.0,575000,12234.04255319149,2015-maj-22,Västerås kommun,Vetterslund,Bostadsrättslägenhet
Östra Tullgatan 6,62,2,3623.0,1800000,29032.25806451613,2015-maj-21,Västerås kommun,Centralt,Bostadsrättslägenhet
Pistonggatan 17,134,5,0.0,2000000,14925.373134328358,2015-maj-21,Västerås kommun,Tillberga,Villa
Vetterstorpsgatan 30,80,5,3651.0,1295000,16187.5,2015-maj-21,Västerås kommun,Vetterstorp,Bostadsrättslägenhet
Syrenvägen 71,88,5,4540.0,1300000,14772.727272727272,2015-maj-21,Västerås kommun,Önsta gryta,Bostadsrättslägenhet
Svedjevägen 15,109,4,0.0,2700000,24770.642201834864,2015-maj-21,Västerås kommun,Guldkullen/bjurhovda,Villa
Valhallagatan 37,127,5,4837.0,4100000,32283.464566929135,2015-maj-21,Västerås kommun,Stallhagen,Bostadsrättslägenhet
Klyvargatan 1,107,4,4432.0,3100000,28971.96261682243,2015-maj-21,Västerås kommun,Öster mälarstrand,Bostadsrättslägenhet
Tessingatan 5 C,31,3,1739.0,780000,25161.290322580644,2015-maj-21,Västerås kommun,Centralt,Bostadsrättslägenhet
Blomstergatan 10,25,1,1736.0,550000,22000.0,2015-maj-21,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Malmabergsgatan 79C,55,5,3356.0,820000,14909.09090909091,2015-maj-20,Västerås kommun,Malmabergsgatan 79c,Bostadsrättslägenhet
Soldatgatan 30,42,1,2009.0,775000,18452.380952380954,2015-maj-19,Västerås kommun,Viksäng,Bostadsrättslägenhet
Jakobsbergsgatan 16 B,60,2,3128.0,1600000,26666.666666666668,2015-maj-19,Västerås kommun,Djäkneberget,Bostadsrättslägenhet
Narvavägen 67,52,5,3397.0,750000,14423.076923076924,2015-maj-19,Västerås kommun,Hammarby,Bostadsrättslägenhet
Härnevigatan 7B,60,2,2811.0,845000,14083.333333333334,2015-maj-18,Västerås kommun,Skiljebo,Bostadsrättslägenhet
Magasinsgatan 2A,115,4,6416.0,3370000,29304.347826086956,2015-maj-18,Västerås kommun,Östra hamnen,Bostadsrättslägenhet
Flisavägen 34,88,5,4620.0,940000,10681.818181818182,2015-maj-17,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Schenströmsgatan 8a,190,7,0.0,4900000,25789.473684210527,2015-maj-17,Västerås kommun,Ormberget,Villa
Fycklinge 5,113,5,0.0,1595000,14115.044247787611,2015-maj-17,Västerås kommun,Fycklinge/orresta,Villa
Jordmarken 5,73,3,0.0,710000,9726.027397260274,2015-maj-16,Västerås kommun,Jordmarken,Fritidshus
Vasagatan 49,60,2,2795.0,1605000,26750.0,2015-maj-16,Västerås kommun,Blåsbo,Bostadsrättslägenhet
Brunnbygatan 42,108,4,0.0,1930000,17870.37037037037,2015-maj-15,Västerås kommun,Nordanby,Radhus
Limsta 10,41,4,0.0,1200000,29268.29268292683,2015-maj-15,Västerås kommun,Limsta 10,Fritidshus
Granlidsvägen 16,105,5,0.0,1570000,14952.380952380952,2015-maj-15,Västerås kommun,Skultuna,Villa
Östanbro 9,70,2,0.0,550000,7857.142857142857,2015-maj-15,Västerås kommun,Östanbro,Fritidshus
Soldatgatan 28,78,3,2875.0,1750000,22435.897435897437,2015-maj-15,Västerås kommun,Viksäng,Bostadsrättslägenhet
Karlsgatan 9D,39,1,2147.0,1170000,30000.0,2015-maj-15,Västerås kommun,Centrum,Bostadsrättslägenhet
Vegagatan 7 c,37,1,2935.0,680000,18378.37837837838,2015-maj-15,Västerås kommun,Vega,Bostadsrättslägenhet
Fasanvägen 17,73,3,0.0,2040000,27945.205479452055,2015-maj-15,Västerås kommun,Tidö lindö,Fritidshus
Slottsstigen 1,85,3,4764.0,2700000,31764.70588235294,2015-maj-15,Västerås kommun,Centralt/stallhagen,Bostadsrättslägenhet
Patentgatan,89,3,4735.0,2110000,23707.865168539327,2015-maj-14,Västerås kommun,Tegnérlunden,Bostadsrättslägenhet
Sigtunagatan 5,108,4,5544.0,2420000,22407.40740740741,2015-maj-14,Västerås kommun,Hemdal,Bostadsrättslägenhet
Åsgatan 2 B,60,2,2461.0,1450000,24166.666666666668,2015-maj-14,Västerås kommun,Jakobsberg,Bostadsrättslägenhet
Regementsgatan 101,115,4,0.0,3505000,30478.260869565216,2015-maj-14,Västerås kommun,Viksäng,Radhus
Backatorpsvägen 9,63,3,0.0,970000,15396.825396825398,2015-maj-13,Västerås kommun,Kvicksund,Villa
Patentgatan,102,4,5426.0,2845000,27892.156862745098,2015-maj-13,Västerås kommun,Tegnérlunden,Bostadsrättslägenhet
Norra Billstagatan 8,159,5,0.0,3875000,24371.069182389936,2015-maj-13,Västerås kommun,Billsta,Villa
Jakobsbergsgatan 13 E,62,5,3614.0,1460000,23548.387096774193,2015-maj-13,Västerås kommun,Oxbacken,Bostadsrättslägenhet
Katrinelundsvägen 20,57,5,2363.0,1500000,26315.78947368421,2015-maj-13,Västerås kommun,Centralt,Bostadsrättslägenhet
"GRÄNSTA KOLONIOMRÅDE, stuga 152",43,3,0.0,350000,8139.53488372093,2015-maj-13,Västerås kommun,Gränsta koloniområde,Fritidshus
Årbylundsgatan 10,121,5,0.0,3650000,30165.289256198346,2015-maj-13,Västerås kommun,Skiljebo,Villa
Benvägen 27,40,1,3505.0,245000,6125.0,2015-maj-13,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Norra Floragatan 25,75,5,4112.0,1850000,24666.666666666668,2015-maj-13,Västerås kommun,Centrum / oxbacken,Bostadsrättslägenhet
Skaldegatan 3a,114,5,0.0,2600000,22807.01754385965,2015-maj-13,Västerås kommun,Skallberget,Radhus
Agnegatan 8C,62,5,3601.0,1400000,22580.645161290322,2015-maj-13,Västerås kommun,Aroslund,Bostadsrättslägenhet
Håkantorpsgatan 37,132,4,0.0,2225000,16856.060606060608,2015-maj-13,Västerås kommun,Skälby,Radhus
Kabelgatan 2 B,78,3,3984.0,1560000,20000.0,2015-maj-13,Västerås kommun,Haga/sandgärdet,Bostadsrättslägenhet
Norra Ringvägen 20A,56,8,3305.0,1400000,25000.0,2015-maj-13,Västerås kommun,Centrum,Bostadsrättslägenhet
Vinggatan 3 D,60,2,2867.0,1050000,17500.0,2015-maj-12,Västerås kommun,Berghamra,Bostadsrättslägenhet
Hornssund 12,159,6,0.0,2250000,14150.943396226416,2015-maj-12,Västerås kommun,Horn/borgåsund,Villa
Labradorvägen 40,90,3,4268.0,1725000,19166.666666666668,2015-maj-12,Västerås kommun,Önsta,Bostadsrättslägenhet
Kristinagatan 25,38,1,1630.0,874000,23000.0,2015-maj-12,Västerås kommun,Västermalm/djäkneberget,Bostadsrättslägenhet
Härnevigatan 9 B,38,1,1970.0,630000,16578.947368421053,2015-maj-12,Västerås kommun,Skiljebo,Bostadsrättslägenhet
Solrosgatan 55,122,5,0.0,2100000,17213.114754098362,2015-maj-11,Västerås kommun,Gryta,Villa
Hemdalsvägen 36,270,9,0.0,5250000,19444.444444444445,2015-maj-11,Västerås kommun,Hemdal,Villa
Mimergatan 2,80,3,4725.0,2410000,30125.0,2015-maj-11,Västerås kommun,Centrum/östermalm,Bostadsrättslägenhet
Trestegsgatan 7,117,4,0.0,2361000,20179.48717948718,2015-maj-11,Västerås kommun,Rönnby,Villa
Viksängsgatan 22,119,5,0.0,2750000,23109.243697478993,2015-maj-10,Västerås kommun,Viksäng,Radhus
Malmabergsgatan 79B,55,2,3325.0,860000,15636.363636363636,2015-maj-8,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Benvägen 37,78,2,5984.0,395000,5064.102564102564,2015-maj-8,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Bangatan 39C,74,5,3353.0,960000,12972.972972972973,2015-maj-8,Västerås kommun,Nordanby,Bostadsrättslägenhet
Kungsfågelgatan 25,40,3,2622.0,500000,12500.0,2015-maj-8,Västerås kommun,Råby,Bostadsrättslägenhet
Östermalmsgatan 15,30,1,2875.0,540000,18000.0,2015-maj-8,Västerås kommun,Centrum,Bostadsrättslägenhet
Lospånga Byväg 27,99,4,0.0,2480000,25050.50505050505,2015-maj-8,Västerås kommun,Lospånga by,Villa
Hagalidsvägen 27,126,4,0.0,3050000,24206.349206349205,2015-maj-8,Västerås kommun,Haga,Radhus
Floragatan 20,53,2,2932.0,870000,16415.094339622643,2015-maj-8,Västerås kommun,Vasastaden,Bostadsrättslägenhet
Agnegatan 8C,62,8,3636.0,1250000,20161.290322580644,2015-maj-8,Västerås kommun,Aroslund,Bostadsrättslägenhet
Midvintergatan 2,113,4,5979.0,750000,6637.168141592921,2015-maj-8,Västerås kommun,Skultuna,Bostadsrättslägenhet
Rågetsvägen 25,132,5,0.0,2450000,18560.60606060606,2015-maj-8,Västerås kommun,Rågetsvägen 25,Radhus
Spantgatan 9A,55,2,3959.0,750000,13636.363636363636,2015-maj-7,Västerås kommun,Stohagen,Bostadsrättslägenhet
Vintervägen 205,97,4,4528.0,1400000,14432.98969072165,2015-maj-7,Västerås kommun,Hökåsen,Bostadsrättslägenhet
Gunnilbogatan 20B,75,6,3665.0,1100000,14666.666666666666,2015-maj-7,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Tegnérgatan 11 A,58,2,2502.0,1220000,21034.48275862069,2015-maj-7,Västerås kommun,Hemdal,Bostadsrättslägenhet
Övre Åvägen 5,20,1,0.0,400000,20000.0,2015-maj-6,Västerås kommun,Biskopsängen,Other
Källhagsgatan 6A,47,2,3253.0,890000,18936.17021276596,2015-maj-6,Västerås kommun,Haga,Bostadsrättslägenhet
Klockargatan 5 A,36,5,2610.0,700000,19444.444444444445,2015-maj-6,Västerås kommun,Klockartorpet,Bostadsrättslägenhet
Bomansgatan 28 B,50,5,3408.0,1100000,22000.0,2015-maj-6,Västerås kommun,Kristiansborg,Bostadsrättslägenhet
Abborregatan 11,116,5,0.0,3070000,26465.51724137931,2015-maj-6,Västerås kommun,Hamre,Villa
Gunnilbogatan 6 A,66,4,4369.0,625000,9469.69696969697,2015-maj-6,Västerås kommun,Norra malmaberg,Bostadsrättslägenhet
Flisavägen 50,88,5,4800.0,800000,9090.90909090909,2015-maj-6,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Ringduvegatan 57,82,3,4033.0,790000,9634.146341463415,2015-maj-5,Västerås kommun,Råby,Bostadsrättslägenhet
Gunnilbogatan 6A,58,4,3996.0,690000,11896.551724137931,2015-maj-5,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Drottninggatan 32 D,55,5,4315.0,775000,14090.90909090909,2015-maj-5,Västerås kommun,Lustikulla/jakobsberg,Bostadsrättslägenhet
Nygårdsgatan 16,70,3,4032.0,1500000,21428.571428571428,2015-maj-5,Västerås kommun,Centrum-karlsdal,Bostadsrättslägenhet
Biskopsgatan 8a,60,2,2940.0,1650000,27500.0,2015-maj-5,Västerås kommun,Centrum,Bostadsrättslägenhet
Kungsfågelgatan 21,64,8,3674.0,625000,9765.625,2015-maj-4,Västerås kommun,Råby,Bostadsrättslägenhet
Iggebygatan 2 B,39,3,3718.0,535000,13717.948717948719,2015-maj-3,Västerås kommun,Iggebygärdet / kristiansborg,Bostadsrättslägenhet
Gunnilbogatan 18B,77,6,3393.0,950000,12337.662337662337,2015-maj-1,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Oxbacksgatan 7,49,2,3226.0,1070000,21836.73469387755,2015-maj-1,Västerås kommun,Centralt,Bostadsrättslägenhet
Gunnilbogatan 6B,42,1,3161.0,610000,14523.809523809523,2015-maj-1,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Patentgatan,69,2,3671.0,1770000,25652.17391304348,2015-maj-1,Västerås kommun,Tegnérlunden,Bostadsrättslägenhet
Sigfrid edströms gata 102,116,5,0.0,1700000,14655.172413793103,2015-maj-1,Västerås kommun,Hammarby,Radhus
Labyrintvägen 23,130,5,0.0,2910000,22384.615384615383,2015-maj-1,Västerås kommun,Guldkullen,Villa
Hagagränd 3,48,2,2922.0,865000,18020.833333333332,2015-maj-1,Västerås kommun,Haga,Bostadsrättslägenhet
Svampvägen 16,182,6,0.0,3500000,19230.76923076923,2015-4-30,Västerås kommun,Enhagen,Fritidshus
Domkyrkoesplanaden 7A,91,5,3951.0,2360000,25934.065934065933,2015-4-30,Västerås kommun,Centralt,Bostadsrättslägenhet
Vallingatan 6B,37,1,2693.0,1070000,28918.91891891892,2015-4-30,Västerås kommun,Centralt,Bostadsrättslägenhet
Hedensberg 12,148,5,0.0,2250000,15202.702702702703,2015-4-30,Västerås kommun,Hedensberg 12,Villa
Kungsåragatan 12,105,4,0.0,1900000,18095.238095238095,2015-4-30,Västerås kommun,Skiljebo,Radhus
Gustavsgatan 21,222,6,0.0,8850000,39864.86486486487,2015-4-30,Västerås kommun,Stallhagen,Villa
Kristiansborgsallén 3 B,51,2,3238.0,1200000,23529.41176470588,2015-4-30,Västerås kommun,Kristiansborg/centrum,Bostadsrättslägenhet
Västermalmsgatan 4,59,2,3447.0,1300000,22033.898305084746,2015-4-30,Västerås kommun,Centralt/djäkneberget/oxbacken,Bostadsrättslägenhet
Gransångargatan 26,103,5,0.0,1950000,18932.038834951458,2015-4-30,Västerås kommun,Råby/fredriksberg,Radhus
Bomansgatan 28B,37,5,2754.0,770000,20810.81081081081,2015-4-29,Västerås kommun,Kristiansborg,Bostadsrättslägenhet
Korsängsgatan 10,67,3,3935.0,1900000,28358.20895522388,2015-4-29,Västerås kommun,Korsängsgärdet,Bostadsrättslägenhet
Sjötullsgatan 6,64,2,4211.0,1775000,27734.375,2015-4-29,Västerås kommun,Centralt,Bostadsrättslägenhet
Stentorpsgatan 26 B,97,5,5837.0,775000,7989.690721649485,2015-4-29,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Flitbovägen 9,75,2,0.0,2350000,31333.333333333332,2015-4-29,Västerås kommun,Harkie,Villa
Gunnilbogatan 18 B,77,6,3393.0,900000,11688.311688311689,2015-4-29,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Ändestavägen 25,112,5,0.0,1800000,16071.42857142857,2015-4-29,Västerås kommun,Ändesta,Villa
Utvreta 7,126,4,0.0,2900000,23015.873015873014,2015-4-28,Västerås kommun,Utvreta,Villa
Jakobsgatan 48A,74,5,4308.0,1050000,14189.18918918919,2015-4-25,Västerås kommun,Pettersberg,Bostadsrättslägenhet
Smältverksgatan 50,92,5,5195.0,800000,8695.652173913044,2015-4-25,Västerås kommun,Bäckby,Bostadsrättslägenhet
Julrosvägen 100,103,4,4923.0,1315000,12766.990291262136,2015-4-24,Västerås kommun,Gryta,Bostadsrättslägenhet
Norra Ringvägen 20B,78,3,4267.0,2000000,25641.02564102564,2015-4-24,Västerås kommun,Centralt,Bostadsrättslägenhet
Fibulagatan  2,124,8,0.0,2830000,22822.58064516129,2015-4-24,Västerås kommun,Brandthovda,Villa
Aspvretsgatan 1 C,38,5,2758.0,630000,16578.947368421053,2015-4-24,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Matskedsgatan 4,134,7,0.0,3250000,24253.731343283584,2015-4-24,Västerås kommun,Skälby,Villa
Rosenvägen 6,146,6,0.0,3220000,22054.794520547945,2015-4-24,Västerås kommun,Hökåsen,Villa
Släggkastargatan 12,77,8,3997.0,995000,12922.077922077922,2015-4-24,Västerås kommun,Rönnby,Bostadsrättslägenhet
Klockargatan 3 B,36,5,2610.0,660000,18333.333333333332,2015-4-23,Västerås kommun,Klockartorpet,Bostadsrättslägenhet
Verksgatan 18,78,3,3647.0,2700000,34615.38461538462,2015-4-23,Västerås kommun,Lillåudden,Bostadsrättslägenhet
Östjädravägen 23,145,7,0.0,2420000,16689.655172413793,2015-4-23,Västerås kommun,Dingtuna,Villa
Jakobsbergsplatsen 6 B,83,9,3629.0,2015000,24277.10843373494,2015-4-23,Västerås kommun,Centralt/jakobsberg,Bostadsrättslägenhet
Domkyrkoesplanaden 7 B,61,5,3028.0,1750000,28688.524590163935,2015-4-23,Västerås kommun,Centralt,Bostadsrättslägenhet
Snödroppsvägen 2,135,5,0.0,2370000,17555.555555555555,2015-4-22,Västerås kommun,Norra gryta,Radhus
Gunnilbogatan 18D,45,8,2036.0,690000,15333.333333333334,2015-4-22,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Benvägen 24,67,2,3182.0,900000,13432.835820895523,2015-4-22,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Vegagatan 4 C,43,1,2997.0,795000,18488.372093023256,2015-4-22,Västerås kommun,Vega,Bostadsrättslägenhet
Nicksborgsvägen 2,141,5,0.0,963500,6833.333333333333,2015-4-21,Västerås kommun,Barkarö,Radhus
Polstjärnegatan 65,80,5,3997.0,1130000,14125.0,2015-4-21,Västerås kommun,Vetterstorp,Bostadsrättslägenhet
